1228,0,33,0,1,3,0,0,0,1,60,0,236,4,2,8,4,21,4,0,0,146,484,0,1,0,0,1,0,20,62,0,28,28,0,42,1,41
1320,0,33,0,1,4,0,0,0,1,63,0,262,5,2,8,4,24,4,0,0,152,520,0,1,0,0,1,0,20,68,0,29,29,0,43,1,48
1460,0,33,0,1,4,1,0,0,1,63,0,290,5,2,8,4,24,4,0,0,157,547,0,1,0,0,1,0,21,71,0,30,29,0,43,1,122
1563,0,33,0,1,4,1,0,0,1,63,0,319,6,2,8,4,26,4,0,0,166,582,0,1,0,0,1,0,23,77,0,31,29,0,50,1,133
1691,0,34,0,1,4,1,0,0,1,63,0,368,6,3,8,4,28,4,0,0,177,616,0,1,0,0,2,0,25,89,0,33,29,0,56,1,140
1782,0,36,0,1,4,1,0,0,1,64,0,396,7,3,8,4,28,4,0,0,186,650,0,1,0,0,2,0,27,93,0,35,29,0,60,1,144
1886,0,38,0,1,5,1,0,0,1,65,0,425,7,3,9,4,29,4,0,0,194,693,0,1,0,0,2,0,28,99,0,37,29,0,62,1,151
1983,0,41,0,2,5,2,0,0,1,67,0,449,8,3,9,4,29,4,0,0,201,730,0,1,0,0,2,0,29,103,0,40,29,0,66,1,160
2098,0,44,0,1,5,2,0,0,1,67,0,472,9,3,9,4,29,4,0,0,212,778,0,1,0,0,3,0,31,106,0,44,30,0,74,1,171
2210,0,45,0,1,6,3,0,0,1,72,0,493,10,3,9,4,30,4,0,0,216,831,0,1,0,0,3,0,31,108,0,47,30,0,79,1,185
2291,0,45,0,1,6,3,0,0,1,72,0,513,11,3,10,4,30,4,0,0,222,867,0,1,0,0,3,0,31,113,0,53,30,0,80,1,190
2411,0,46,0,1,6,3,0,0,1,85,0,537,11,3,10,4,30,4,0,0,226,920,0,1,0,0,3,0,32,117,0,61,32,0,82,1,198
2548,0,47,0,1,7,3,0,0,1,105,0,566,11,3,11,4,32,4,0,0,233,974,0,1,0,0,3,0,32,121,0,64,34,0,86,1,207
2645,0,48,0,1,7,3,0,0,1,114,0,586,11,3,11,4,34,4,0,0,238,1018,0,1,0,0,3,0,32,125,0,66,34,0,88,1,215
2749,0,48,0,1,7,3,0,0,1,122,0,606,13,3,11,4,35,4,0,0,240,1067,0,1,0,0,3,0,32,125,0,71,34,0,95,1,225
2869,0,49,0,1,8,3,0,0,1,128,0,625,13,3,12,4,35,4,0,0,244,1134,0,1,0,0,3,0,32,126,0,75,34,0,104,1,232
3021,0,50,0,1,8,3,0,0,1,147,0,659,14,3,13,4,36,4,0,0,249,1197,0,1,0,0,4,0,35,131,0,79,34,0,112,1,238
3152,0,50,0,3,9,3,0,0,1,159,0,694,14,3,15,4,36,4,0,0,253,1248,0,1,0,0,4,0,37,138,0,82,34,0,118,1,244
3298,0,52,0,3,9,3,0,0,1,165,0,719,14,4,17,4,39,4,0,0,259,1324,0,1,0,0,5,0,38,143,0,85,38,0,123,1,250
3432,0,53,0,3,9,3,0,0,1,175,0,749,14,4,18,4,40,4,0,0,268,1389,0,1,0,0,6,0,38,147,0,88,40,0,127,1,253
3580,0,54,0,3,9,3,0,0,1,193,0,773,14,4,20,4,40,4,0,0,272,1453,0,1,0,0,7,0,39,151,0,95,45,0,138,1,259
3722,0,55,0,3,11,3,0,0,1,207,0,802,16,4,20,4,40,5,0,0,273,1516,0,1,0,0,7,0,39,153,0,99,48,0,152,1,265
3864,0,56,0,3,11,3,0,0,1,230,0,829,16,4,21,4,41,5,0,0,282,1576,0,1,0,0,7,0,39,160,0,104,49,0,155,1,269
4020,0,56,0,3,11,4,0,0,1,260,0,858,16,4,21,5,41,6,0,0,291,1634,0,1,0,0,7,0,40,163,0,112,53,0,161,3,272
4170,0,56,0,3,13,4,0,0,1,275,0,888,16,4,23,5,43,6,0,0,301,1694,0,1,0,0,7,0,40,167,0,119,56,0,169,4,278
4343,0,57,0,3,14,4,0,0,1,287,0,915,16,4,24,5,43,7,0,0,306,1791,0,1,0,0,7,0,40,170,0,130,57,0,177,4,283
4531,0,58,0,3,15,4,0,0,1,302,0,938,18,6,26,5,46,7,0,0,314,1896,0,1,0,0,7,0,40,173,0,136,63,0,182,4,289
4707,0,59,0,3,15,4,0,0,1,315,0,960,19,6,27,5,46,8,0,0,322,1981,0,1,0,0,7,0,40,180,0,148,67,0,197,4,295
4976,0,60,0,3,15,4,1,0,1,397,0,980,19,6,28,6,47,9,0,0,335,2097,0,1,0,0,9,0,42,184,0,157,71,0,201,4,302
5181,0,60,0,3,21,4,1,0,1,415,0,1007,20,6,28,6,48,10,0,0,344,2196,0,1,0,0,9,0,44,193,0,163,77,0,213,5,309
5403,0,62,0,3,23,4,1,0,1,472,0,1038,20,6,28,6,50,10,0,0,351,2285,0,1,0,0,9,0,45,194,0,176,82,0,217,5,317
5604,0,64,0,3,23,4,1,0,1,522,0,1063,21,6,31,6,51,11,0,0,359,2361,0,1,0,0,9,0,44,199,0,187,88,0,222,5,325
5826,0,64,0,3,24,5,2,0,1,555,0,1092,23,6,33,6,51,12,1,0,365,2464,0,1,0,0,9,0,46,203,0,200,92,0,229,7,335
6085,0,68,0,3,25,5,2,0,1,614,0,1122,23,6,34,6,52,12,1,0,372,2586,0,1,0,0,9,0,47,209,0,208,99,0,230,8,345
6359,0,71,0,3,28,5,2,0,1,658,0,1155,24,6,35,7,56,15,1,0,378,2709,0,1,0,0,9,0,47,213,0,223,105,0,245,10,355
6645,0,73,0,3,29,5,2,0,1,707,0,1190,24,6,36,8,56,15,1,0,385,2848,0,1,0,0,10,0,48,218,0,235,113,0,257,11,366
6942,0,73,0,3,29,5,4,0,1,760,0,1219,24,6,39,8,58,16,1,0,400,2968,0,1,0,0,10,0,50,231,0,254,123,0,268,11,383
7203,0,75,0,3,30,5,4,0,1,811,0,1249,28,6,41,8,60,16,1,0,413,3059,0,1,0,0,11,0,51,240,0,272,137,0,275,13,396
7474,0,75,0,3,31,5,4,0,1,873,0,1280,39,6,45,8,63,17,1,0,415,3168,0,1,0,0,11,0,53,246,0,289,142,0,283,13,405
7746,0,77,0,4,33,5,5,0,1,904,0,1313,45,6,48,9,65,17,1,0,421,3288,0,1,0,0,11,0,55,255,0,307,148,1,301,13,415
8104,0,78,0,5,34,5,6,0,1,983,0,1347,52,7,51,9,68,18,1,0,428,3437,0,1,0,0,11,0,55,259,0,326,156,1,321,15,432
8498,0,80,0,5,34,5,6,0,1,1084,0,1385,64,7,52,9,71,19,1,0,432,3589,0,1,0,0,12,2,59,265,0,349,165,1,345,16,442
8886,0,80,0,7,35,5,6,0,1,1213,0,1416,70,7,53,9,78,20,1,0,441,3716,0,1,0,0,13,3,63,272,0,367,174,1,365,21,451
9195,0,82,0,7,35,5,6,0,1,1270,0,1449,78,7,55,9,81,20,1,0,448,3829,0,1,0,0,13,3,65,282,0,397,182,1,385,23,463
9519,0,84,0,7,36,5,9,0,1,1326,0,1478,88,7,59,9,86,20,1,0,460,3949,0,1,0,0,14,4,67,292,0,435,185,1,399,24,475
9915,0,86,0,7,38,6,9,0,1,1399,0,1506,100,7,62,10,88,21,1,0,466,4127,0,1,0,0,14,4,71,301,0,479,187,1,417,24,485
11919,0,88,0,7,39,6,9,0,1,1836,0,1534,118,7,63,10,95,21,1,0,477,5536,0,1,0,0,14,4,72,308,0,528,191,1,435,25,495
12260,0,90,0,7,39,6,9,0,1,1903,0,1561,130,7,64,11,103,21,1,0,483,5650,0,1,0,0,14,5,78,313,0,576,192,1,465,26,506
12603,0,92,0,8,44,6,9,0,1,1968,0,1592,134,7,71,12,115,22,1,0,487,5750,0,1,0,0,14,6,83,330,0,625,195,1,488,26,518
12967,0,96,0,8,49,6,10,0,1,2034,0,1619,144,7,75,12,124,22,1,0,496,5892,0,1,0,0,14,7,92,333,0,666,198,1,507,26,529
13275,0,101,0,8,49,6,11,0,1,2111,0,1639,149,7,81,12,133,22,1,0,502,5983,0,1,0,0,15,7,98,337,0,704,203,1,529,27,540
13701,0,106,0,8,51,6,11,0,1,2174,0,1664,160,7,82,12,138,22,1,0,516,6169,0,1,0,0,19,8,99,349,0,757,210,1,550,27,555
14013,0,111,0,8,52,6,12,0,1,2232,1,1685,169,7,85,12,143,22,1,0,522,6282,0,1,0,0,21,8,101,356,0,794,217,1,569,28,569
14481,0,119,0,8,54,6,12,0,1,2300,2,1711,178,7,87,12,151,23,1,0,526,6530,0,1,0,0,24,9,105,365,0,833,220,1,588,30,580
